-0.41479,-0.39294,-0.36597,-0.36707,-0.36957,-0.40759,-0.41382,-0.38013
-0.43933,-0.42163,-0.39526,-0.39868,-0.40491,-0.43268,-0.43896,-0.41235
-0.59521,-0.52966,-0.55615,-0.56689,-0.59698,-0.58984,-0.60022,-0.62732
-0.71948,-0.67578,-0.69653,-0.69189,-0.7157,-0.69421,-0.69873,-0.74622
-0.64978,-0.60571,-0.60791,-0.60413,-0.55237,-0.58105,-0.57544,-0.57385
-0.75244,-0.65417,-0.63464,-0.63464,-0.65405,-0.64441,-0.59595,-0.65479
-0.94208,-0.703,-0.70398,-0.68604,-0.82245,-0.74524,-0.71362,-0.81799
-1.0227,-0.80652,-0.78418,-0.75781,-0.93256,-0.8042,-0.8031,-0.86237
-1.145,-0.98608,-0.96289,-0.95959,-1.0261,-0.92676,-0.94617,-0.99249
-1.2724,-1.2213,-1.1952,-1.2256,-1.2405,-1.2344,-1.2239,-1.2369
-1.4276,-1.3557,-1.3317,-1.3352,-1.3497,-1.4193,-1.3896,-1.429
-1.8408,-1.6619,-1.6467,-1.6565,-1.5824,-1.6534,-1.6486,-1.5861
-2.2233,-1.9751,-1.9919,-1.9932,-1.902,-1.8676,-1.8997,-1.8857
-1.8938,-1.7583,-1.7671,-1.7778,-1.735,-1.6406,-1.702,-1.671
-1.0515,-0.94666,-0.93262,-0.92725,-0.96332,-0.85651,-0.88818,-0.96826
-0.36731,-0.18677,-0.13611,-0.1488,-0.17676,-0.090942,-0.094177,-0.13782
0.064636,0.40173,0.45532,0.43799,0.38721,0.43884,0.46704,0.42255
0.45013,0.93433,0.95471,0.92822,0.84808,0.92786,0.94092,0.90466
0.8678,1.4139,1.4259,1.3892,1.2584,1.3795,1.3912,1.2703
1.2563,1.8976,1.92,1.9072,1.6344,1.8181,1.8372,1.655
1.5533,2.2405,2.2938,2.2908,2.0015,2.1754,2.2285,2.0407
1.5941,2.4045,2.4474,2.4435,2.1508,2.3564,2.4189,2.2097
1.5429,2.3527,2.4087,2.3865,2.0693,2.2573,2.3518,2.1113
1.4985,2.3328,2.3928,2.3583,1.981,2.1892,2.27,2.0088
1.6427,2.4946,2.5674,2.5189,2.1631,2.3639,2.4209,2.1973
1.9346,2.9064,2.9456,2.9147,2.5433,2.7753,2.8215,2.5877
2.2299,3.2762,3.313,3.2606,2.8671,3.1143,3.1798,2.9018
2.3196,3.5051,3.5759,3.4883,2.9814,3.3188,3.3998,3.0125
2.4279,3.7247,3.8185,3.736,3.1829,3.5262,3.6606,3.2111
2.9184,4.2582,4.3557,4.2847,3.7035,4.105,4.2316,3.7031
3.4144,4.8606,4.9683,4.8911,4.2971,4.7073,4.8325,4.2875
3.6041,5.3031,5.4019,5.3336,4.602,5.0167,5.1875,4.6437
3.5505,5.2764,5.3706,5.3009,4.533,4.8873,5.1125,4.5675
3.2814,4.9465,5.0502,4.9747,4.1846,4.6088,4.8038,4.2032
2.8068,4.5087,4.6389,4.5521,3.75,4.2172,4.4067,3.7954
2.4983,4.2855,4.3827,4.3087,3.5024,3.9614,4.1683,3.5869
2.1708,3.9734,4.0573,3.9722,3.2129,3.6792,3.8356,3.2681
1.6205,3.478,3.5929,3.511,2.6896,3.2211,3.3801,2.7056
1.0297,2.9396,3.1198,3.0259,2.1355,2.6737,2.8818,2.174
0.60065,2.4222,2.5935,2.5314,1.6854,2.2112,2.4535,1.7355
0.27582,1.9509,2.0756,2.022,1.385,1.8604,2.0477,1.409
0.38745,1.8385,1.9678,1.8925,1.3988,1.7787,1.9235,1.4229
0.66003,1.9509,2.1451,2.054,1.7446,1.9849,2.0785,1.858
0.68683,1.8824,2.1434,2.0699,1.8722,2.0945,2.1632,2.0273
0.35144,1.5011,1.7488,1.7111,1.6141,1.8135,1.8975,1.798
0.20123,1.1572,1.3502,1.3484,1.356,1.4471,1.5515,1.5476
