903.22,1098.3,1108.6,1088.9,900.51,998.29,1037.3,888.03
902.81,1097.9,1108.2,1088.6,900.14,997.88,1036.9,887.65
902.37,1097.5,1107.8,1088.2,899.74,997.45,1036.5,887.23
901.77,1097,1107.3,1087.6,899.14,996.86,1035.9,886.61
901.05,1096.3,1106.6,1086.9,898.42,996.17,1035.2,885.86
900.4,1095.7,1106,1086.3,897.87,995.59,1034.6,885.29
899.65,1095,1105.3,1085.7,897.22,994.94,1034,884.63
898.71,1094.3,1104.6,1085,896.39,994.2,1033.3,883.81
897.69,1093.5,1103.8,1084.2,895.46,993.39,1032.5,882.95
896.54,1092.5,1102.9,1083.3,894.44,992.47,1031.6,881.96
895.27,1091.3,1101.7,1082,893.2,991.23,1030.3,880.72
893.84,1090,1100.4,1080.7,891.85,989.81,1028.9,879.29
892,1088.3,1098.7,1079,890.26,988.16,1027.3,877.71
889.78,1086.3,1096.7,1077.1,888.36,986.29,1025.4,875.82
887.88,1084.6,1094.9,1075.3,886.63,984.65,1023.7,874.15
886.83,1083.6,1094,1074.3,885.66,983.79,1022.8,873.18
886.47,1083.4,1093.9,1074.2,885.49,983.7,1022.7,873.04
886.53,1083.8,1094.3,1074.6,885.87,984.14,1023.2,873.47
886.98,1084.8,1095.3,1075.6,886.72,985.07,1024.1,874.37
887.85,1086.2,1096.7,1077,887.98,986.45,1025.5,875.64
889.1,1088.1,1098.6,1078.9,889.61,988.27,1027.4,877.3
890.66,1090.3,1100.9,1081.2,891.62,990.44,1029.6,879.34
892.25,1092.7,1103.4,1083.6,893.77,992.8,1032,881.55
893.79,1095.1,1105.8,1086,895.84,995.06,1034.4,883.66
895.29,1097.4,1108.2,1088.3,897.82,997.25,1036.6,885.67
896.94,1099.9,1110.7,1090.9,899.98,999.61,1039,887.86
898.87,1102.8,1113.7,1093.8,902.52,1002.4,1041.9,890.45
901.1,1106.1,1117,1097,905.39,1005.5,1045,893.35
903.42,1109.6,1120.6,1100.5,908.37,1008.8,1048.4,896.37
905.85,1113.3,1124.4,1104.3,911.56,1012.3,1052.1,899.58
908.77,1117.6,1128.8,1108.5,915.26,1016.5,1056.3,903.28
912.18,1122.4,1133.7,1113.4,919.56,1021.2,1061.2,907.57
915.79,1127.7,1139.1,1118.8,924.16,1026.2,1066.4,912.21
919.34,1133,1144.5,1124.1,928.69,1031.1,1071.5,916.78
922.62,1138,1149.5,1129,932.88,1035.7,1076.3,920.98
925.42,1142.5,1154.2,1133.6,936.63,1039.9,1080.7,924.78
927.92,1146.8,1158.6,1137.9,940.13,1043.8,1084.8,928.36
930.09,1150.7,1162.6,1141.9,943.34,1047.5,1088.7,931.63
931.71,1154.2,1166.2,1145.4,946.03,1050.7,1092.1,934.34
